SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-2-2017,Townhouse,607 L St NE,Washington,DC,20002,915000,4,2.5,North Capitol Hill,2181,1600,1922,17,420,,Sold,,,http://www.redfin.com/DC/Washington/607-L-St-NE-20002/home/9898267,MRIS,DC10050214,N,Y,38.9035297,-76.99789
PAST SALE,September-29-2017,Townhouse,1923 Tremont St SE,Washington,DC,20020,300000,4,1.5,Randle Heights,1200,1680,2001,20,250,78,Sold,,,http://www.redfin.com/DC/Washington/1923-Tremont-St-SE-20020/home/10185115,MRIS,DC10015126,N,Y,38.8456613,-76.9755471
PAST SALE,October-16-2017,Townhouse,912 3rd St SE,Washington,DC,20003,995000,4,3.5,Capital Quarter,1686,656,2011,3,590,92,Sold,,,http://www.redfin.com/DC/Washington/912-3rd-St-SE-20003/home/40511097,MRIS,DC10057148,N,Y,38.8788962,-77.0018721
PAST SALE,October-11-2017,Townhouse,1612 3rd St NW,Washington,DC,20001,935000,4,3.5,Old City #2,2379,1521,1900,8,393,,Sold,,,http://www.redfin.com/DC/Washington/1612-3rd-St-NW-20001/home/9884644,MRIS,DC10050290,N,Y,38.9115589,-77.015529
PAST SALE,,Multi-Family (2-4 Unit),4814 Nebraska Ave NW,Washington,DC,20016,740000,3,2.0,,2102,4586,1932,,352,,,,,http://www.redfin.com/DC/Washington/4814-Nebraska-Ave-NW-20016/home/9962704,,,N,Y,38.953114,-77.073251
PAST SALE,August-4-2017,Townhouse,2472 Baldwin Cres NE,Washington,DC,20018,607500,4,2.5,Fort Lincoln,1640,2438,2015,76,370,107,Sold,,,http://www.redfin.com/DC/Washington/2472-Baldwin-Cres-NE-20018/home/113738213,MRIS,DC10026499,N,Y,38.9228899,-76.9564081
PAST SALE,July-31-2017,Townhouse,225 12th St NE,Washington,DC,20002,1525000,4,3.5,Capitol Hill,2666,1750,1913,80,572,,Sold,,,http://www.redfin.com/DC/Washington/225-12th-St-NE-20002/home/9910821,MRIS,DC9950921,N,Y,38.8926887,-76.9899588
PAST SALE,July-31-2017,Townhouse,1121 Orren St NE,Washington,DC,20002,699900,4,2.5,Trinidad,1568,1650,1925,80,446,,Sold,,,http://www.redfin.com/DC/Washington/1121-Orren-St-NE-20002/home/10096857,MRIS,DC9951272,N,Y,38.901786,-76.9860307
PAST SALE,August-7-2017,Townhouse,1008 Independence Ave SE,Washington,DC,20003,1020000,4,3.5,Capitol Hill,1708,1349,1900,73,597,,Sold,,,http://www.redfin.com/DC/Washington/1008-Independence-Ave-SE-20003/home/9907113,MRIS,DC9984505,N,Y,38.887822,-76.992219
PAST SALE,August-9-2017,Townhouse,53 Q St NE,Washington,DC,20002,830000,4,3.5,Eckington,1610,1533,1905,71,516,,Sold,,,http://www.redfin.com/DC/Washington/53-Q-St-NE-20002/home/10072564,MRIS,DC9978449,N,Y,38.9108639,-77.0070269
PAST SALE,,Townhouse,700 19th St NE,Washington,DC,20002,350000,3,1.5,,1110,696,1928,,315,,,,,http://www.redfin.com/DC/Washington/700-19th-St-NE-20002/home/10112383,,,N,Y,38.8977252,-76.9769741
PAST SALE,August-9-2017,Townhouse,619 Massachusetts Ave NE,Washington,DC,20002,1800000,4,3.5,Capitol Hill,2188,2150,1900,71,823,,Sold,,,http://www.redfin.com/DC/Washington/619-Massachusetts-Ave-NE-20002/home/9899558,MRIS,DC10027434,N,Y,38.892518,-76.9978749
PAST SALE,September-18-2017,Townhouse,611 Delafield Pl NW,Washington,DC,20011,450000,4,2.0,Petworth,1395,1607,1928,31,323,,Sold,,,http://www.redfin.com/DC/Washington/611-Delafield-Pl-NW-20011/home/10057834,MRIS,DC10020936,N,Y,38.94936,-77.021151
PAST SALE,September-20-2017,Townhouse,923 11th St NE,Washington,DC,20002,930000,4,3.5,Old City #1,2404,1378,1915,29,387,,Sold,,,http://www.redfin.com/DC/Washington/923-11th-St-NE-20002/home/9907751,MRIS,DC10035831,N,Y,38.9020662,-76.9912789
PAST SALE,September-20-2017,Townhouse,88 P St NW,Washington,DC,20001,995000,4,4.5,Truxton Circle,2500,1204,2005,29,398,,Sold,,,http://www.redfin.com/DC/Washington/88-P-St-NW-20001/home/21647138,MRIS,DC9985979,N,Y,38.9095028,-77.011826
PAST SALE,September-29-2017,Townhouse,1610 Varnum St NW,Washington,DC,20011,1195000,4,3.5,Crestwood,3552,5170,1922,20,336,,Sold,,,http://www.redfin.com/DC/Washington/1610-Varnum-St-NW-20011/home/10012071,MRIS,DC10037413,N,Y,38.9427227,-77.0379825
PAST SALE,September-21-2017,Townhouse,509 Oakwood St SE,Washington,DC,20032,176000,4,2.0,Congress Heights,1284,2475,1941,28,137,,Sold,,,http://www.redfin.com/DC/Washington/509-Oakwood-St-SE-20032/home/10166881,MRIS,DC10025733,N,Y,38.8455387,-77.0007755
PAST SALE,July-21-2017,Townhouse,4934 12th St NE,Washington,DC,20017,585000,4,3.0,Riggs Park,1080,3041,1953,90,542,,Sold,,,http://www.redfin.com/DC/Washington/4934-12th-St-NE-20017/home/10088699,MRIS,DC10008548,N,Y,38.9491555,-76.9908245
PAST SALE,,Townhouse,3911 Ames St NE #201,Washington,DC,20019,251300,3,1.0,,1188,2534,1945,,212,,,,,http://www.redfin.com/DC/Washington/3911-Ames-St-NE-20019/unit-201/home/10118703,,,N,Y,38.8907101,-76.9498674
PAST SALE,July-21-2017,Townhouse,207 Bryant St NE,Washington,DC,20002,740000,4,3.5,Brookland,1710,930,1922,90,433,,Sold,,,http://www.redfin.com/DC/Washington/207-Bryant-St-NE-20002/home/10074651,MRIS,DC9989058,N,Y,38.9211304,-77.0031358
PAST SALE,August-25-2017,Townhouse,712 F St NE,Washington,DC,20002,1090000,4,4.0,Capitol Hill,1658,1280,1900,55,657,,Sold,,,http://www.redfin.com/DC/Washington/712-F-St-NE-20002/home/9901179,MRIS,DC10011113,N,Y,38.8975294,-76.9956247
PAST SALE,August-29-2017,Townhouse,1138 Neal St NE,Washington,DC,20002,800000,4,3.5,Trinidad,1358,2577,1925,51,589,,Sold,,,http://www.redfin.com/DC/Washington/1138-Neal-St-NE-20002/home/10096411,MRIS,DC10004558,N,Y,38.905335,-76.98998
PAST SALE,August-29-2017,Townhouse,801 Crittenden St NW,Washington,DC,20011,649900,4,2.0,Petworth,1790,1275,1923,51,363,,Sold,,,http://www.redfin.com/DC/Washington/801-Crittenden-St-NW-20011/home/10041168,MRIS,DC9982046,N,Y,38.9474186,-77.0238979
PAST SALE,,Townhouse,5023 Colburn Ter,Hyattsville,MD,20782,222000,,2.5,,1424,1500,1994,,156,,,,,http://www.redfin.com/MD/Hyattsville/5023-Colburn-Ter-20782/home/10958305,,,N,Y,38.959433,-76.992183
PAST SALE,August-4-2017,Townhouse,2230 Cathedral Ave NW,Washington,DC,20008,1665000,4,4.5,Woodley Park,2358,2000,1910,76,706,,Sold,,,http://www.redfin.com/DC/Washington/2230-Cathedral-Ave-NW-20008/home/9988900,MRIS,DC9968160,N,Y,38.9262061,-77.0510025
PAST SALE,August-18-2017,Townhouse,3129 O St NW,Washington,DC,20007,2050000,4,4.5,Georgetown,2823,3076,1900,62,726,,Sold,,,http://www.redfin.com/DC/Washington/3129-O-St-NW-20007/home/9928078,MRIS,DC9952421,N,Y,38.908685,-77.062388
PAST SALE,August-21-2017,Townhouse,2455 P St NW,Washington,DC,20007,2445000,4,3.5,Georgetown,2880,3093,1900,59,849,,Sold,,,http://www.redfin.com/DC/Washington/2455-P-St-NW-20007/home/9928551,MRIS,DC9978460,N,Y,38.9097203,-77.0533285
PAST SALE,August-18-2017,Townhouse,1930 37th St NW,Washington,DC,20007,996000,4,2.5,Burleith,1422,1800,1926,62,700,,Sold,,,http://www.redfin.com/DC/Washington/1930-37th-St-NW-20007/home/9936136,MRIS,DC10007044,N,Y,38.9163265,-77.0731343
PAST SALE,July-31-2017,Townhouse,5010 Nash St NE,Washington,DC,20019,210000,4,1.5,Deanwood,1184,3227,1951,80,177,,Sold,,,http://www.redfin.com/DC/Washington/5010-Nash-St-NE-20019/home/10125856,MRIS,DC9877043,N,Y,38.907379,-76.9292345
PAST SALE,August-18-2017,Townhouse,1283 Oates St NE,Washington,DC,20002,540000,4,3.0,Trinidad,1821,2513,1924,62,297,,Sold,,,http://www.redfin.com/DC/Washington/1283-Oates-St-NE-20002/home/10096317,MRIS,DC10012771,N,Y,38.9043241,-76.9860935
