SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2017,Townhouse,623 Kenyon St NW #1,Washington,DC,20010,775000,3,3.0,Columbia Heights,2010,,1908,49,386,229,Sold,,,http://www.redfin.com/DC/Washington/623-Kenyon-St-NW-20010/unit-1/home/142955677,MRIS,DC10010879,N,Y,38.9302268,-77.0220166
PAST SALE,August-21-2017,Townhouse,1012 13th St SE,Washington,DC,20003,825000,3,2.5,Old City #1,1600,1213,1912,59,516,,Sold,,,http://www.redfin.com/DC/Washington/1012-13th-St-SE-20003/home/9915497,MRIS,DC9984878,N,Y,38.877936,-76.988045
PAST SALE,September-21-2017,Townhouse,908 O St NW,Washington,DC,20001,970250,3,2.5,Shaw,1500,1365,1912,28,647,,Sold,,,http://www.redfin.com/DC/Washington/908-O-St-NW-20001/home/9877785,MRIS,DC9977784,N,Y,38.908343,-77.024445
PAST SALE,September-18-2017,Townhouse,6650 Blair Rd NW,Washington,DC,20012,549000,3,2.5,Takoma Park,1550,1307,1950,31,354,,Sold,,,http://www.redfin.com/DC/Washington/6650-Blair-Rd-NW-20012/home/10067228,MRIS,DC10005403,N,Y,38.9709614,-77.0158075
PAST SALE,September-15-2017,Townhouse,3968 Georgetown Ct NW,Washington,DC,20007,1335450,3,3.5,Burleith,1720,1677,1981,34,776,595,Sold,,,http://www.redfin.com/DC/Washington/3968-Georgetown-Ct-NW-20007/home/9936965,MRIS,DC10010452,N,Y,38.9133284,-77.0759169
PAST SALE,August-4-2017,Townhouse,5311 2nd St NW,Washington,DC,20011,420000,3,3.0,Petworth,1516,1748,1936,76,277,,Sold,,,http://www.redfin.com/DC/Washington/5311-2nd-St-NW-20011/home/10069266,MRIS,DC9971873,N,Y,38.954911,-77.0133432
PAST SALE,August-23-2017,Townhouse,1724 6th St NW,Washington,DC,20001,981000,3,2.5,Shaw,1500,1773,1880,57,654,,Sold,,,http://www.redfin.com/DC/Washington/1724-6th-St-NW-20001/home/9879126,MRIS,DC10010667,N,Y,38.913526,-77.0201585
PAST SALE,September-8-2017,Townhouse,623 Kenyon St NW #2,Washington,DC,20010,835000,3,3.0,Columbia Heights,1950,,1908,41,428,229,Sold,,,http://www.redfin.com/DC/Washington/623-Kenyon-St-NW-20010/unit-2/home/142955674,MRIS,DC10010869,N,Y,38.9302268,-77.0220166
PAST SALE,September-11-2017,Townhouse,4514 8th St NW,Washington,DC,20011,652500,3,3.0,Petworth,1608,2225,1917,38,406,,Sold,,,http://www.redfin.com/DC/Washington/4514-8th-St-NW-20011/home/10041545,MRIS,DC10025978,N,Y,38.945993,-77.023883
PAST SALE,September-27-2017,Townhouse,816 Kennedy St NW #4,Washington,DC,20011,590000,3,3.0,Petworth,1979,,1911,22,298,287,Sold,,,http://www.redfin.com/DC/Washington/816-Kennedy-St-NW-20011/unit-4/home/108579439,MRIS,DC9898342,N,Y,38.95599,-77.024727
