SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-25-2017,Condo/Co-op,2902 Porter St NW #51,Washington,DC,20008,450000,1,1.0,Cleveland Park,714,,1900,23,630,285,Sold,,,http://www.redfin.com/DC/Washington/2902-Porter-St-NW-20008/unit-51/home/10190691,MRIS,DC10033826,N,Y,38.9366369,-77.0596206
PAST SALE,July-26-2017,Condo/Co-op,811 4th St NW #1002,Washington,DC,20001,418000,1,1.0,Old City #2,720,,2007,84,581,477,Sold,,,http://www.redfin.com/DC/Washington/811-4th-St-NW-20001/unit-NW1002/home/12532015,MRIS,DC9970652,N,Y,38.9009511,-77.0157111
PAST SALE,,Condo/Co-op,355 I St SW Unit S518,Washington,DC,20024,399900,1,1.0,,667,,2005,,600,,,,,http://www.redfin.com/DC/Washington/355-I-St-SW-20024/unit-S518/home/10348668,,,N,Y,38.8798038,-77.0165648
PAST SALE,August-14-2017,Condo/Co-op,1322 Missouri Ave NW #201,Washington,DC,20011,295000,1,1.5,16th Street Heights,645,,1958,65,457,243,Sold,,,http://www.redfin.com/DC/Washington/1322-Missouri-Ave-NW-20011/unit-201/home/11745028,MRIS,DC9827277,N,Y,38.9614471,-77.0311176
PAST SALE,August-14-2017,Condo/Co-op,760 Girard St NW #202,Washington,DC,20001,360000,1,1.0,Columbia Heights,678,,1927,65,531,189,Sold,,,http://www.redfin.com/DC/Washington/760-Girard-St-NW-20001/unit-202/home/11748334,MRIS,DC9999876,N,Y,38.9257333,-77.024833
PAST SALE,,Condo/Co-op,1330 New Hampshire Ave NW Apt 505,Washington,DC,20036,305000,1,1.0,,527,,1963,,579,,,,,http://www.redfin.com/DC/Washington/1330-New-Hampshire-Ave-NW-20036/unit-505/home/9056968,,,N,Y,38.90816,-77.0452812
PAST SALE,August-14-2017,Condo/Co-op,1527 Park Rd NW #202,Washington,DC,20010,325000,1,1.0,Columbia Heights,600,,1905,65,542,260,Sold,,,http://www.redfin.com/DC/Washington/1527-Park-Rd-NW-20010/unit-202/home/11748148,MRIS,DC9985240,N,Y,38.9314138,-77.0358631
PAST SALE,August-23-2017,Condo/Co-op,1514 21st St NW #3,Washington,DC,20036,515200,1,1.0,Central,648,,1996,56,795,327,Sold,,,http://www.redfin.com/DC/Washington/1514-21st-St-NW-20036/unit-3/home/9051154,MRIS,DC9939649,N,Y,38.9101989,-77.046956
PAST SALE,July-21-2017,Condo/Co-op,1657 31st St NW #210,Washington,DC,20007,330000,1,1.0,Georgetown,600,,1910,89,550,775,Sold,,,http://www.redfin.com/DC/Washington/1657-31st-St-NW-20007/unit-405/home/12534690,MRIS,DC9943337,N,Y,38.9120669,-77.0623603
PAST SALE,August-24-2017,Condo/Co-op,4570 Macarthur Blvd NW Unit T-6,Washington,DC,20007,211000,1,1.0,Palisades,554,,1963,55,381,483,Sold,,,http://www.redfin.com/DC/Washington/4570-MacArthur-Blvd-NW-20007/unit-T6/home/9939129,MRIS,DC9956079,N,Y,38.9093014,-77.0882866
PAST SALE,August-25-2017,Condo/Co-op,1632 30th St NW #12,Washington,DC,20007,507500,1,2.0,Georgetown,655,,1940,54,775,248,Sold,,,http://www.redfin.com/DC/Washington/1632-30th-St-NW-20007/unit-12/home/9931466,MRIS,DC9985150,N,Y,38.911528,-77.059541
PAST SALE,August-30-2017,Condo/Co-op,1150 K St NW #506,Washington,DC,20005,452500,1,1.0,Central,750,,2005,49,603,439,Sold,,,http://www.redfin.com/DC/Washington/1150-K-St-NW-20005/unit-506/home/10347520,MRIS,DC9990358,N,Y,38.9021883,-77.0277361
PAST SALE,July-21-2017,Condo/Co-op,3620 Connecticut Ave NW #32,Washington,DC,20008,190000,1,1.0,Cleveland Park,505,,1926,89,376,470,Sold,,,http://www.redfin.com/DC/Washington/3620-Connecticut-Ave-NW-20008/unit-32/home/114018931,MRIS,DC9956534,N,Y,38.937623,-77.060222
PAST SALE,July-21-2017,Condo/Co-op,1705 Lanier Pl NW #201,Washington,DC,20009,325000,1,1.0,Adams Morgan/lanier Heights,650,,1925,89,500,475,Sold,,,http://www.redfin.com/DC/Washington/1705-Lanier-Pl-NW-20009/unit-201/home/124522243,MRIS,DC9979424,N,Y,38.9262405,-77.0398412
PAST SALE,July-27-2017,Condo/Co-op,2022 Columbia Rd NW #303,Washington,DC,20009,410000,1,1.0,Kalorama,650,,1910,83,631,445,Sold,,,http://www.redfin.com/DC/Washington/2022-Columbia-Rd-NW-20009/unit-303/home/9999570,MRIS,DC9978277,N,Y,38.9171573,-77.0454027
PAST SALE,August-23-2017,Condo/Co-op,1444 W St NW #403,Washington,DC,20009,145125,1,1.0,Old City #2,625,,1909,56,232,1076,Sold,,,http://www.redfin.com/DC/Washington/1444-W-St-NW-20009/unit-403/home/39585360,MRIS,DC9923255,N,Y,38.9188866,-77.0339898
PAST SALE,August-1-2017,Condo/Co-op,2401 H St NW #507,Washington,DC,20037,295000,1,1.0,Foggy Bottom,579,,1960,78,509,668,Sold,,,http://www.redfin.com/DC/Washington/2401-H-St-NW-20037/unit-507/home/9046720,MRIS,DC9965234,N,Y,38.8998895,-77.0517577
PAST SALE,August-22-2017,Condo/Co-op,3701 Connecticut Ave NW #222,Washington,DC,20008,285000,1,1.0,Forest Hills,700,,1951,57,407,750,Sold,,,http://www.redfin.com/DC/Washington/3701-Connecticut-Ave-NW-20008/unit-222/home/9990881,MRIS,DC10010720,N,Y,38.9382902,-77.0593436
PAST SALE,August-10-2017,Condo/Co-op,1701 16th St NW #142,Washington,DC,20009,395000,1,1.0,Dupont,575,,1920,69,687,909,Sold,,,http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-142/home/40271922,MRIS,DC9974597,N,Y,38.9130203,-77.036064
PAST SALE,August-17-2017,Condo/Co-op,2426 Ontario Rd NW #205,Washington,DC,20009,417000,1,1.0,Adams Morgan,644,,2007,62,648,313,Sold,,,http://www.redfin.com/DC/Washington/2426-Ontario-Rd-NW-20009/unit-205/home/21644583,MRIS,DC10005001,N,Y,38.921459,-77.040439
PAST SALE,August-22-2017,Condo/Co-op,1390 Kenyon St NW #604,Washington,DC,20010,405000,1,1.0,Columbia Heights,618,,2007,57,655,427,Sold,,,http://www.redfin.com/DC/Washington/1390-Kenyon-St-NW-20010/unit-604/home/12530734,MRIS,DC9950321,N,Y,38.9297375,-77.032194
PAST SALE,,Condo/Co-op,2010 Kalorama Rd NW Apt 103,Washington,DC,20009,310000,1,1.0,,500,,1923,,620,,,,,http://www.redfin.com/DC/Washington/2010-Kalorama-Rd-NW-20009/unit-103/home/28496616,,,N,Y,38.9187485,-77.0466558
PAST SALE,,Condo/Co-op,3314 Mount Pleasant St NW Apt 45,Washington,DC,20010,320000,1,1.0,,512,,1922,,625,,,,,http://www.redfin.com/DC/Washington/3314-Mount-Pleasant-St-NW-20010/unit-45/home/23066295,,,N,Y,38.9330101,-77.0402446
PAST SALE,,Condo/Co-op,1939 17th St NW Apt 4,Washington,DC,20009,365000,1,1.0,,568,,1910,,643,,,,,http://www.redfin.com/DC/Washington/1939-17th-St-NW-20009/unit-4/home/9865067,,,N,Y,38.9166873,-77.0384873
PAST SALE,August-30-2017,Condo/Co-op,1673 Park Rd NW #305,Washington,DC,20010,351500,1,1.0,Mount Pleasant,539,,1926,49,652,222,Sold,,,http://www.redfin.com/DC/Washington/1673-Park-Rd-NW-20010/unit-305/home/10009618,MRIS,DC10011111,N,Y,38.932582,-77.038715
PAST SALE,August-10-2017,Condo/Co-op,1731 Willard St NW #403,Washington,DC,20009,327384,1,1.0,Old City #2,512,,1926,69,639,282,Sold,,,http://www.redfin.com/DC/Washington/1731-Willard-St-NW-20009/unit-403/home/9858222,MRIS,DC9972490,N,Y,38.9164576,-77.0395811
PAST SALE,,Condo/Co-op,1716 S St NW,Washington,DC,20009,160141,1,1.0,,736,,1898,,218,,,,,http://www.redfin.com/DC/Washington/1716-S-St-NW-20009/home/9859444,,,N,Y,38.9139528,-77.0393266
PAST SALE,August-18-2017,Condo/Co-op,1545 18th St NW #506,Washington,DC,20036,399999,1,1.0,Old City #2,646,,1964,61,619,629,Sold,,,http://www.redfin.com/DC/Washington/1545-18th-St-NW-20036/unit-506/home/9861834,MRIS,DC10002774,N,Y,38.910903,-77.0411095
PAST SALE,,Condo/Co-op,2141 P St NW Apt 1005,Washington,DC,20037,515000,1,1.0,,663,,1980,,777,,,,,http://www.redfin.com/DC/Washington/2141-P-St-NW-20037/unit-1005/home/9050953,,,N,Y,38.9099684,-77.0479256
PAST SALE,July-24-2017,Condo/Co-op,1250 4th St SW Unit W611,Washington,DC,20024,290000,1,1.0,Rla (sw),570,,1967,86,509,496,Sold,,,http://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W-611/home/9886167,MRIS,DC9960535,N,Y,38.8751976,-77.0172765
PAST SALE,August-25-2017,Condo/Co-op,525 Water St SW #330,Washington,DC,20024,392900,1,1.0,Southwest,540,,2016,54,728,406,Sold,,,http://www.redfin.com/DC/Washington/525-Water-St-SW-20024/unit-330/home/113173065,MRIS,DC9871159,N,Y,38.876059,-77.0202399
PAST SALE,,Condo/Co-op,2116 Suitland Ter SE Apt 201,Washington,DC,20020,74000,1,1.0,,636,,1940,,116,,,,,http://www.redfin.com/DC/Washington/2116-Suitland-Ter-SE-20020/unit-201/home/10153764,,,N,Y,38.862686,-76.9492117
PAST SALE,August-28-2017,Condo/Co-op,525 Water St SW #311,Washington,DC,20024,409900,1,1.0,Southwest,540,,2016,51,759,401,Sold,,,http://www.redfin.com/DC/Washington/525-Water-St-SW-20024/unit-311/home/113745442,MRIS,DC9938152,N,Y,38.876059,-77.0202399
PAST SALE,,Condo/Co-op,1831 2nd St NE Unit 305,Washington,DC,20002,297000,1,1.0,,500,,1900,,594,,,,,http://www.redfin.com/DC/Washington/1831-2nd-St-NE-20002/unit-305/home/96402112,,,N,Y,38.9152183,-77.0031632
PAST SALE,August-24-2017,Condo/Co-op,500 25th Pl NE #203,Washington,DC,20002,294500,1,1.0,Old City #1,658,,1930,55,448,272,Sold,,,http://www.redfin.com/DC/Washington/500-25th-Pl-NE-20002/unit-203/home/39956213,MRIS,DC9961782,N,Y,38.896289,-76.972012
PAST SALE,August-21-2017,Condo/Co-op,5210-5210 5210 North Capitol St NW #305,Washington,DC,20011,139900,1,1.0,Petworth,721,,1941,58,194,485,Sold,,,http://www.redfin.com/DC/Washington/5210-N-Capitol-St-NW-20011/unit-305/home/143394040,MRIS,DC10037341,N,Y,38.9536193,-77.0093826
PAST SALE,,Condo/Co-op,939 Longfellow St NW Apt 109,Washington,DC,20011,57500,1,1.0,,640,,1940,,90,,,,,http://www.redfin.com/DC/Washington/939-Longfellow-St-NW-20011/unit-109/home/10345492,,,N,Y,38.9576181,-77.0272529
PAST SALE,August-21-2017,Condo/Co-op,601 Pennsylvania Ave NW #505,Washington,DC,20004,389000,1,1.0,Central,559,,1991,58,696,589,Sold,,,http://www.redfin.com/DC/Washington/601-Pennsylvania-Ave-NW-20004/unit-505/home/9879701,MRIS,DC9977015,N,Y,38.8933245,-77.020555
PAST SALE,July-24-2017,Condo/Co-op,555 Massachusetts Ave NW #106,Washington,DC,20001,409000,1,1.0,Mount Vernon Sq / Penn Quarter,625,,2005,86,654,375,Sold,,,http://www.redfin.com/DC/Washington/555-Massachusetts-Ave-NW-20001/unit-106/home/113958057,MRIS,DC9983790,N,Y,38.9017582,-77.0194236
PAST SALE,August-11-2017,Condo/Co-op,555 Massachusetts Ave NW #612,Washington,DC,20001,449000,1,1.0,Mount Vernon,667,,2005,68,673,418,Sold,,,http://www.redfin.com/DC/Washington/555-Massachusetts-Ave-NW-20001/unit-612/home/10347912,MRIS,DC9951447,N,Y,38.9017583,-77.0194236
PAST SALE,,Condo/Co-op,2608 Sherman Ave NW Apt B04,Washington,DC,20001,255000,1,1.0,,488,,1967,,523,,,,,http://www.redfin.com/DC/Washington/2608-Sherman-Ave-NW-20001/unit-B04/home/11745173,,,N,Y,38.9241716,-77.0258376
PAST SALE,,Condo/Co-op,2 17th St SE Apt 205,Washington,DC,20003,314000,1,1.0,,532,,1921,,590,,,,,http://www.redfin.com/DC/Washington/2-17th-St-SE-20003/unit-205/home/39900478,,,N,Y,38.8894022,-76.9805202
PAST SALE,August-11-2017,Condo/Co-op,1301 Delaware Ave SW Unit N516,Washington,DC,20024,205000,1,1.0,Rla (sw),590,,1962,68,347,816,Sold,,,http://www.redfin.com/DC/Washington/1301-Delaware-Ave-SW-20024/unit-N516/home/12175909,MRIS,DC9922875,N,Y,38.8738327,-77.015449
PAST SALE,August-28-2017,Condo/Co-op,1000 New Jersey Ave SE #615,Washington,DC,20003,322500,1,1.0,Old City #1,696,,2006,51,463,1036,Sold,,,http://www.redfin.com/DC/Washington/1000-New-Jersey-Ave-SE-20003/unit-615/home/142951458,MRIS,DC10009952,N,Y,38.8780119,-77.0042672
PAST SALE,October-5-2017,Condo/Co-op,730 24th St NW #410,Washington,DC,20037,274000,1,1.0,Foggy Bottom,730,,1961,13,375,660,Sold,,,http://www.redfin.com/DC/Washington/730-24th-St-NW-20037/unit-410/home/26845954,MRIS,DC9933724,N,Y,38.8991084,-77.0517335
PAST SALE,September-28-2017,Condo/Co-op,3701 Connecticut Ave NW #322,Washington,DC,20008,324900,1,1.0,Forest Hills,700,,1951,20,464,794,Sold,,,http://www.redfin.com/DC/Washington/3701-Connecticut-Ave-NW-20008/unit-322/home/9990950,MRIS,DC10019507,N,Y,38.9382902,-77.0593436
PAST SALE,October-13-2017,Condo/Co-op,4600 Connecticut Ave NW #425,Washington,DC,20008,263000,1,1.0,Wakefield,578,,1948,5,455,444,Sold,,,http://www.redfin.com/DC/Washington/4600-Connecticut-Ave-NW-20008/unit-425/home/9976374,MRIS,DC10061247,N,Y,38.9502054,-77.0675305
PAST SALE,September-18-2017,Condo/Co-op,2004 3rd St NE #103,Washington,DC,20002,305000,1,1.0,Eckington,605,,1954,30,504,300,Sold,,,http://www.redfin.com/DC/Washington/2004-3rd-St-NE-20002/unit-103/home/12529985,MRIS,DC10028918,N,Y,38.917342,-77.0023291
PAST SALE,September-28-2017,Condo/Co-op,1457 Park Rd NW #102,Washington,DC,20010,297000,1,1.0,Columbia Heights,738,,1928,20,402,403,Sold,,,http://www.redfin.com/DC/Washington/1457-Park-Rd-NW-20010/unit-000102/home/11748154,MRIS,DC10029058,N,Y,38.931238,-77.0346133
PAST SALE,September-29-2017,Condo/Co-op,560 N St SW Unit N409,Washington,DC,20024,346000,1,1.0,Harbor Square,680,,1966,19,509,935,Sold,,,http://www.redfin.com/DC/Washington/560-N-St-SW-20024/unit-N409/home/81865043,MRIS,DC10023487,N,Y,38.8744909,-77.0189432
PAST SALE,October-6-2017,Condo/Co-op,1701 16th St NW #322,Washington,DC,20009,399440,1,1.0,Dupont Circle,712,,1920,12,561,619,Sold,,,http://www.redfin.com/DC/Washington/1701-16th-St-NW-20009/unit-322/home/28494983,MRIS,DC10049164,N,Y,38.9130203,-77.036064
PAST SALE,October-6-2017,Condo/Co-op,1308 Clifton St NW #509,Washington,DC,20009,435000,1,1.0,Columbia Heights,700,,1912,12,621,345,Sold,,,http://www.redfin.com/DC/Washington/1308-Clifton-St-NW-20009/unit-509/home/10191048,MRIS,DC10050838,N,Y,38.9220978,-77.0302179
PAST SALE,October-6-2017,Condo/Co-op,3000 7th St NE #324,Washington,DC,20017,252111,1,1.0,Brookland,700,,1967,12,360,513,Sold,,,http://www.redfin.com/DC/Washington/3000-7th-St-NE-20017/unit-324/home/10076676,MRIS,DC10048106,N,Y,38.9278553,-76.9963847
PAST SALE,September-29-2017,Condo/Co-op,4800 Georgia Ave NW #403,Washington,DC,20011,335000,1,1.0,16th Street Heights,609,,1926,19,550,343,Sold,,,http://www.redfin.com/DC/Washington/4800-Georgia-Ave-NW-20011/unit-403/home/53448699,MRIS,DC10000768,N,Y,38.948505,-77.027306
PAST SALE,October-10-2017,Condo/Co-op,1301 Delaware Ave SW Unit N818,Washington,DC,20024,220000,1,1.0,Rla (sw),702,,1962,8,313,706,Sold,,,http://www.redfin.com/DC/Washington/1301-Delaware-Ave-SW-20024/unit-N818/home/12173420,MRIS,DC9927998,N,Y,38.8738327,-77.015449
PAST SALE,September-29-2017,Condo/Co-op,1250 4th St SW Unit W203,Washington,DC,20024,339000,1,1.0,Sw Waterfront,718,,1967,19,472,673,Sold,,,http://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W203/home/9885995,MRIS,DC10034692,N,Y,38.8751976,-77.0172765
PAST SALE,September-29-2017,Condo/Co-op,922 24th St NW #121,Washington,DC,20037,331000,1,1.0,Foggy Bottom,700,,1962,19,473,671,Sold,,,http://www.redfin.com/DC/Washington/922-24th-St-NW-20037/unit-121/home/9044740,MRIS,DC10040087,N,Y,38.9014794,-77.0516208
PAST SALE,October-6-2017,Condo/Co-op,1404 Tuckerman St NW #203,Washington,DC,20011,165000,1,1.0,Brightwood,586,,1937,12,282,200,Sold,,,http://www.redfin.com/DC/Washington/1404-Tuckerman-St-NW-20011/unit-203/home/10018655,MRIS,DC10064263,N,Y,38.9674035,-77.0336906
PAST SALE,October-12-2017,Condo/Co-op,1 Scott Cir NW #511,Washington,DC,20036,275000,1,1.0,Dupont,506,,1941,6,543,495,Sold,,,http://www.redfin.com/DC/Washington/1-Scott-Cir-NW-20036/unit-511/home/9868920,MRIS,DC10056660,N,Y,38.9077561,-77.035982
PAST SALE,October-13-2017,Condo/Co-op,777 7th St NW #901,Washington,DC,20001,385000,1,1.0,Residences At Gallery Place,615,,2005,5,626,452,Sold,,,http://www.redfin.com/DC/Washington/777-7th-St-NW-20001/unit-901/home/10193201,MRIS,DC10024699,N,Y,38.899494,-77.0217858
PAST SALE,October-12-2017,Condo/Co-op,2111 Wisconsin Ave NW #221,Washington,DC,20007,295000,1,1.0,Observatory Circle,650,,1988,6,454,698,Sold,,,http://www.redfin.com/DC/Washington/2111-Wisconsin-Ave-NW-20007/unit-221/home/9932908,MRIS,DC10030148,N,Y,38.9181156,-77.0687315
PAST SALE,October-16-2017,Condo/Co-op,1827 Florida Ave NW #103,Washington,DC,20009,330000,1,1.0,Kalorama,576,,1925,2,573,304,Sold,,,http://www.redfin.com/DC/Washington/1827-Florida-Ave-NW-20009/unit-103/home/10004390,MRIS,DC10055409,N,Y,38.9163277,-77.0425938
PAST SALE,October-16-2017,Condo/Co-op,1545 18th St NW #904,Washington,DC,20036,395000,1,1.0,Old City #2,631,,1900,2,626,615,Sold,,,http://www.redfin.com/DC/Washington/1545-18th-St-NW-20036/unit-904/home/9862034,MRIS,DC10063113,N,Y,38.910903,-77.0411095
PAST SALE,August-31-2017,Condo/Co-op,1737 P St NW #101,Washington,DC,20036,270000,1,1.0,Old City #2,482,,1923,48,560,288,Sold,,,http://www.redfin.com/DC/Washington/1737-P-St-NW-20036/unit-101/home/10185223,MRIS,DC9950876,N,Y,38.9097727,-77.0402655
PAST SALE,September-11-2017,Condo/Co-op,2410 20th St NW #8,Washington,DC,20009,325000,1,1.0,Kalorama,594,,1926,37,547,399,Sold,,,http://www.redfin.com/DC/Washington/2410-20th-St-NW-20009/unit-8/home/10001327,MRIS,DC9937596,N,Y,38.9211805,-77.0472158
PAST SALE,September-29-2017,Condo/Co-op,1526 17th St NW #101,Washington,DC,20036,379000,1,1.0,Old City #2,650,,1916,19,583,547,Sold,,,http://www.redfin.com/DC/Washington/1526-17th-St-NW-20036/unit-101/home/44581299,MRIS,DC10034915,N,Y,38.9105936,-77.0388774
PAST SALE,October-4-2017,Condo/Co-op,3701 Connecticut Ave NW #605,Washington,DC,20008,240000,1,1.0,Cleveland Park,600,,1951,14,400,473,Sold,,,http://www.redfin.com/DC/Washington/3701-Connecticut-Ave-NW-20008/unit-605/home/9991108,MRIS,DC10048133,N,Y,38.9382902,-77.0593436
PAST SALE,,Condo/Co-op,1545 18th St NW Unit 116,Washington,DC,20036,345000,1,1.0,,631,,1900,,547,,,,,http://www.redfin.com/DC/Washington/1545-18th-St-NW-20036/unit-116/home/9861655,,,N,Y,38.910903,-77.0411095
PAST SALE,September-18-2017,Condo/Co-op,1150 K St NW #703,Washington,DC,20005,442000,1,1.0,Central,747,,2005,30,592,461,Sold,,,http://www.redfin.com/DC/Washington/1150-K-St-NW-20005/unit-703/home/10347552,MRIS,DC10030134,N,Y,38.9021883,-77.0277361
PAST SALE,October-12-2017,Condo/Co-op,3860 Rodman St NW Unit D226,Washington,DC,20016,338000,1,1.0,Cleveland Park,654,,1942,6,517,329,Sold,,,http://www.redfin.com/DC/Washington/3860-Rodman-St-NW-20016/unit-D226/home/143707960,MRIS,DC10049956,N,Y,38.938845,-77.076768
PAST SALE,,Condo/Co-op,350 G St SW Apt N315,Washington,DC,20024,365000,1,1.0,,670,,2004,,545,,,,,http://www.redfin.com/DC/Washington/350-G-St-SW-20024/unit-N315/home/10193816,,,N,Y,38.8807664,-77.0165581
PAST SALE,August-14-2017,Condo/Co-op,1831 2nd St NE #305,Washington,DC,20002,297000,1,1.0,Eckington,548,,1900,65,542,259,Sold,,,http://www.redfin.com/DC/Washington/1831-2nd-St-NE-20002/unit-305/home/54583616,MRIS,DC10016029,N,Y,38.9152183,-77.0031632
